rest_path_length,rest_settling_time,rest_drift_total,rest_final_offset,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.00916945645799652,0.48880000000000035,0.0037785844453984427,0.09570496329867118,P03,1,1,0.0,0.0
0.00814439398325905,0.49990000000000023,0.003789292222699233,0.09368169511702913,P03,1,2,0.0,0.0
0.013151221310431345,0.4996999999999998,0.0096804769514795,0.11247204097018958,P03,1,3,0.0,0.0
0.08879506576703998,0.4890000000000003,0.051370948201757374,0.10792631745779153,P03,1,4,0.0,0.0
0.017931189652495443,0.4998999999999998,0.012352664572847798,0.08478779393285334,P03,1,5,0.0,0.0
0.22053603207178432,0.4998,0.08612349624162458,0.09728602160639524,P03,2,1,8.0,1.6
0.06130658377895744,0.4998,0.01473165842743074,0.11092668750125013,P03,2,2,8.0,3.2
0.0168999395525623,0.5,0.008408957830892039,0.10148522059886354,P03,2,3,8.0,4.800000000000001
0.011220913668633843,0.4886999999999997,0.003089949493661261,0.10756393447619886,P03,2,4,8.0,6.4
0.005965841639085549,0.4887999999999999,0.0031948122114152508,0.10346617804867446,P03,2,5,8.0,8.0
0.028949644110225905,0.48870000000000013,0.01387947025820286,0.08900814569464977,P03,3,1,16.0,9.6
0.05365580373543723,0.4887999999999999,0.011811999123746674,0.10225091686630491,P03,3,2,16.0,11.2
0.011929171164723472,0.5,0.00520394918903608,0.09752866245366026,P03,3,3,16.0,12.8
0.013386695418908127,0.49990000000000023,0.009291963181312814,0.09341546981094728,P03,3,4,16.0,14.4
0.048221925414209964,0.4887999999999999,0.013140606000109733,0.12396761673921135,P03,3,5,16.0,16.0
0.01329995258626834,0.4889999999999999,0.005095224150319423,0.11121312872138794,P03,4,1,24.0,17.6
0.016766675588711807,0.49990000000000023,0.012859195229572162,0.09920181449953425,P03,4,2,24.0,19.2
0.1918169672921854,0.4889999999999999,0.08131962772095158,0.11474606747074168,P03,4,3,24.0,20.8
0.020245472415512528,0.5,0.009528442422868294,0.09519716382329887,P03,4,4,24.0,22.4
0.08377603104418474,0.4889999999999999,0.031241878275171716,0.09380085287458745,P03,4,5,24.0,24.0
0.1292862397640813,0.48870000000000013,0.0589533851793816,0.11535965499254926,P03,5,1,32.0,25.6
0.01006734756356867,0.48889999999999967,0.0042856912265849985,0.11301650321966257,P03,5,2,32.0,27.2
0.08977213695495484,0.4885999999999999,0.03888382557033219,0.1065152101814572,P03,5,3,32.0,28.8
0.07276896409329281,0.4998,0.013798203520996134,0.10130834121630856,P03,5,4,32.0,30.4
0.03174885753842657,0.4998999999999998,0.011344492432371822,0.09923326055310286,P03,5,5,32.0,32.0
0.042942772110135516,0.4889999999999999,0.01506095009145899,0.10240122069584914,P03,6,1,40.0,33.6
0.01824569050971362,0.4887999999999999,0.009097225058456582,0.09680371893682597,P03,6,2,40.0,35.2
0.01753268021528768,0.4998,0.010536622650223034,0.09740415802212964,P03,6,3,40.0,36.8
0.27225372563697264,0.5,0.10333532248949785,0.09501915596341612,P03,6,4,40.0,38.4
0.021397145218688733,0.49990000000000023,0.014856719109939017,0.08308579902727059,P03,6,5,40.0,40.0
0.008820168141079358,0.4998999999999998,0.0037963990038857743,0.07738746668550404,P03,7,1,48.0,41.6
0.06964540887234301,0.49970000000000026,0.03276094202030009,0.08123256736063436,P03,7,2,48.0,43.2
0.020870173126712604,0.48880000000000035,0.012150414252553542,0.07751341819323931,P03,7,3,48.0,44.8
0.01660764198496107,0.49960000000000004,0.005319076280127206,0.0688201278696865,P03,7,4,48.0,46.4
0.01401982160726584,0.4886999999999997,0.006545959003160763,0.07583963343793272,P03,7,5,48.0,48.0
0.056700805868423576,0.5,0.02874269798503129,0.07184406725680278,P03,8,1,56.0,49.6
0.013126356081556578,0.4998,0.004411517837408585,0.07549337719296971,P03,8,2,56.0,51.2
0.01899801027848228,0.4887999999999999,0.004406449510224558,0.06518013501059969,P03,8,3,56.0,52.8
0.019654730392554835,0.4998,0.00678779023609368,0.07233291090506452,P03,8,4,56.0,54.4
0.01644684382274474,0.49970000000000026,0.004687433179682121,0.07686936971251945,P03,8,5,56.0,56.0
0.08692868268512345,0.4889000000000001,0.02607432940301741,0.06859220072282272,P03,9,1,64.0,57.6
0.018329099053496813,0.48870000000000013,0.014486063434727395,0.07012624330448623,P03,9,2,64.0,59.2
0.014006499003205289,0.4998999999999998,0.004420005801635791,0.058434664369704424,P03,9,3,64.0,60.8
0.02525115712962888,0.5,0.007372507154582237,0.06000816611095526,P03,9,4,64.0,62.4
0.058468960876555655,0.4996999999999998,0.015866411283049074,0.06337420610942593,P03,9,5,64.0,64.0
0.006485441862516881,0.4779,0.004755854348873041,0.06362020119427476,P03,10,1,72.0,65.6
0.023117483034883635,0.4998999999999998,0.01295922955068525,0.050412399268433966,P03,10,1,72.0,65.6
0.006830746251145484,0.4998999999999998,0.0035485281374238696,0.04809095549061175,P03,10,3,72.0,68.8
0.015119903795478845,0.4998999999999998,0.005576730073279171,0.05349392488871984,P03,10,4,72.0,70.4
0.0048441969745615775,0.38870000000000005,0.0031485281374238026,0.055473326923846926,P03,10,5,72.0,72.0
0.015153769456728389,0.4996999999999998,0.0044792417163604,0.04457723634322794,P03,11,1,80.0,73.6
0.03436712021978406,0.4996999999999998,0.01822062715450798,0.05158933998414791,P03,11,2,80.0,75.2
0.006307058692106112,0.4998999999999998,0.00393716308916114,0.042962890964179754,P03,11,3,80.0,76.8
0.005483839851436904,0.26670000000000016,0.005300604450677976,0.023684594148939947,P03,11,4,80.0,78.4
