rest_path_length,rest_settling_time,rest_drift_total,rest_final_offset,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.06446570149052586,0.4887999999999999,0.02114939987979643,0.06540489278333847,P00,1,1,0.0,0.0
0.019639827337540463,0.5,0.0039963990038858,0.06050826389841311,P00,1,1,0.0,0.0
0.0030803118619433098,0.19979999999999998,0.0009999999999999454,0.06879491260260459,P00,1,1,0.0,0.0
0.10786484786305502,1.2999999999999998,0.04763841043883469,0.08642574847810114,P00,1,4,0.0,0.0
0.3201400556576299,1.2553999999999998,0.20472924586037006,0.054553643324713,P00,1,5,0.0,0.0
0.06241702307109441,0.4886999999999997,0.01990912559220029,0.04724510556660873,P00,2,1,8.0,1.6
0.01455370352269658,0.4998,0.0024242640687118676,0.05010638681844864,P00,2,2,8.0,3.2
0.07259268430794666,0.4889000000000001,0.011461427852389098,0.06384512510756013,P00,2,3,8.0,4.800000000000001
0.19746224755180508,0.8887,0.10694447755003798,0.055554117759172454,P00,2,4,8.0,6.4
0.02195033823449835,0.4998999999999998,0.007282597904070397,0.0539255968905306,P00,2,5,8.0,8.0
0.01690173002102009,0.4998,0.006189863624414862,0.03550394344294729,P00,3,1,16.0,9.6
0.01091650497852102,0.4998,0.006847917538406321,0.019465353837010008,P00,3,2,16.0,11.2
0.13263580527173635,1.5222999999999995,0.07382115962045119,0.06087076473973365,P00,3,3,16.0,12.8
0.03860310102465427,0.48889999999999967,0.00588775718713156,0.041183127613137874,P00,3,4,16.0,14.4
1.0635778014201382,0.4998,0.0038384776310850747,0.03273438559069042,P00,3,5,16.0,16.0
0.027086552229986648,0.4998,0.0050798989873223,0.030153772566629218,P00,3,5,16.0,16.0
0.016268530600618072,0.4889000000000001,0.006474893277853052,0.05058665832015398,P00,4,2,24.0,19.2
0.008815383752467137,0.4889000000000001,0.003462084428834977,0.0497240384522416,P00,4,3,24.0,20.8
0.010697862332366454,0.4999,0.0033549776476485475,0.03460708020044455,P00,4,3,24.0,20.8
0.008752510206052062,0.4998999999999998,0.0036549776476484256,0.057796626199113056,P00,4,5,24.0,24.0
0.036707889908371795,0.49960000000000004,0.009493714494943349,0.052510760801953736,P00,4,5,24.0,24.0
1.416444252187965,3.4665999999999997,0.11703945739490296,0.060231636205568914,P00,5,2,32.0,27.2
0.00913289544566972,0.4887999999999999,0.002624264068711889,0.06273882370590003,P00,5,2,32.0,27.2
0.0489762264728813,0.4886999999999997,0.01713512108525476,0.050516729902082926,P00,5,4,32.0,30.4
0.14797033592578973,0.4888000000000001,0.03903192381083195,0.05025375607852612,P00,5,4,32.0,30.4
0.00471043706255121,0.3664999999999998,0.0020242640687119706,0.051013429604369866,P00,5,4,32.0,30.4
0.01871768104901201,0.4996999999999998,0.01851115194216778,0.05306373526241815,P00,6,2,40.0,35.2
0.008923960609180272,0.4886999999999997,0.006143612599385772,0.05680140843324224,P00,6,2,40.0,35.2
0.024805765441339264,0.4998,0.011248925176461453,0.053422935149615276,P00,6,4,40.0,38.4
0.015652620908120668,0.48870000000000013,0.004632247551123047,0.04485287058817975,P00,6,5,40.0,40.0
0.05252144257374542,0.4998999999999998,0.01427420138634147,0.0564845111512882,P00,6,5,40.0,40.0
0.005463330745870632,0.4220999999999999,0.0025414213562372752,0.05376067335887827,P00,6,5,40.0,40.0
0.06250038003592452,0.48870000000000013,0.015084824900823541,0.052052473524319694,P00,7,3,48.0,44.8
0.04334007532538438,0.49990000000000023,0.01964319805897085,0.04532593076815965,P00,7,4,48.0,46.4
0.029461154264552515,0.49990000000000023,0.021260316031713827,0.04941902467673761,P00,7,5,48.0,48.0
0.008104440708844569,0.4998,0.0037727922061358437,0.040833931968401016,P00,7,5,48.0,48.0
0.010888376576108425,0.4998,0.003739796843906805,0.06124867345502267,P00,7,5,48.0,48.0
1.2661620055764629,9.0553,0.3756520954408347,0.07285176730869335,P00,7,5,48.0,48.0
1.655249985732031,1.1219999999999994,0.20125529305543288,0.0823191958172576,P00,8,4,56.0,54.4
0.10969349675366553,0.4887000000000006,0.049688777592555106,0.04171630376723232,P00,8,5,56.0,56.0
0.17013223764218185,0.4888999999999999,0.03219459431694234,0.03869328107049079,P00,8,5,56.0,56.0
0.028188529778547338,0.19979999999999998,0.010663561242643595,0.05460586049134289,P00,8,5,56.0,56.0
0.2733046031657187,0.4999,0.16698164962101633,0.03614000553403388,P00,8,5,56.0,56.0
0.13035921125271205,0.4889000000000001,0.10231096827817841,0.056044625076808206,P00,8,5,56.0,56.0
0.004559893074851729,0.22209999999999996,0.0021485281374238894,0.058150924326273605,P00,8,5,56.0,56.0
0.020613379423931894,0.49970000000000003,0.009180880288426323,0.048104989346220636,P00,8,5,56.0,56.0
0.8927939875505397,2.6997,0.43881506586125285,0.05562634268042437,P00,10,2,72.0,67.2
0.1306795703461578,0.4999,0.026433762489550674,0.07374618634207467,P00,10,2,72.0,67.2
0.11831255664261213,0.4889000000000001,0.07685770265920899,0.0759318773638582,P00,10,2,72.0,67.2
1.2116884195186843,0.4999,0.033465928374945865,0.08936184868275723,P00,10,2,72.0,67.2
0.15856586601364628,0.49980000000000024,0.11639166158494732,0.06826250801135278,P00,10,2,72.0,67.2
0.0898384053423893,0.48870000000000013,0.0419406685500465,0.030365934861288257,P00,10,2,72.0,67.2
0.06758626042390996,0.5,0.014880875350382962,0.041931968711235106,P00,10,2,72.0,67.2
1.028950598507938,0.4889000000000001,0.02430534087444209,0.07276022264946694,P00,11,4,80.0,78.4
