movement_time,num_submovements,peak_speed,time_to_peak_norm,endpoint_dev,path_length,straightness,forearm_compensation_deg,ldlj_smoothness,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.5668,17,1.7937832773941222,0.24,0.08048683122101402,0.3776395114012642,0.9394546910736801,13.162501552365022,-12.098938845214564,P02,1,1,0.0,0.0
0.35550000000000015,9,2.088846870883576,0.3870967741935484,0.08100253082466018,0.359921773152408,0.9803524181967554,6.703797873212437,-9.661769881941169,P02,1,2,0.0,0.0
0.5667,15,0.7630050926212258,0.9,0.07688666984594923,0.15319440731632913,0.3410178857086714,13.275952462772365,-12.009127075425335,P02,1,3,0.0,0.0
0.32220000000000004,10,1.339494031417853,0.6428571428571429,0.06477206187855995,0.21993918746279453,0.9775929528474357,10.48378519430605,-9.079697139809804,P02,1,4,0.0,0.0
0.5888999999999998,22,1.5258240231955378,0.5769230769230769,0.07856945971559184,0.3371058843524274,0.9470742736438618,14.3663767656965,-12.33512918005156,P02,1,5,0.0,0.0
0.43320000000000025,17,1.5826003047168127,0.5263157894736842,0.06318465003464054,0.3272512632043682,0.9806177998627879,10.92790161648659,-10.693741148276445,P02,2,1,8.0,1.6
0.25560000000000005,10,1.4209057724866063,0.6818181818181818,0.0523139560729258,0.16766450721993062,0.9889083132112851,8.097143600787787,-7.8709710932662995,P02,2,2,8.0,3.2
0.34450000000000003,12,1.3180197164912684,0.6,0.06149471522009022,0.2166559364474981,0.9837355283394974,7.92310517664618,-9.441718423468036,P02,2,3,8.0,4.800000000000001
0.19989999999999997,6,0.6458271970458721,0.7058823529411765,0.11904251341432608,0.06822822893835684,0.9362378766202927,21.7671622716692,-6.327237119706352,P02,2,5,8.0,8.0
0.3668,12,1.194985214328511,0.84375,0.04430327301678744,0.2126668282999137,0.9805100632609253,3.299045693316423,-9.872879146749497,P02,3,1,16.0,9.6
0.7001000000000002,23,1.6923034355413078,0.4838709677419355,0.07984265777139438,0.4336105704470056,0.9261499800012422,0.22506039701023925,-13.375469366634373,P02,3,2,16.0,11.2
0.4777999999999998,19,1.6062332927679441,0.5476190476190477,0.023491487820059415,0.38132006377676636,0.9872904336783965,1.737127871260864,-11.57837334140288,P02,3,3,16.0,12.8
0.4889000000000001,16,1.6786901553756297,0.5348837209302325,0.1383129784221279,0.36342099198146677,0.9752139838012337,23.453721774607963,-11.497109099688476,P02,3,4,16.0,14.4
0.22209999999999996,8,0.8219106947124234,0.9473684210526315,0.15278501235396097,0.08510912524436326,0.9417033860761908,28.950729175191505,-6.698805949149314,P02,3,5,16.0,16.0
0.41100000000000003,16,1.893371364892685,0.4444444444444444,0.1417299544909262,0.3505916802391732,0.9685255659567499,25.59118434629884,-10.51746547452476,P02,4,1,24.0,17.6
0.5001,16,1.993336005231466,0.3409090909090909,0.15311374856622118,0.43546570038453963,0.9802183830645781,25.28497853168743,-11.66938850836561,P02,4,2,24.0,19.2
0.3888999999999998,15,1.5075762998313813,0.6764705882352942,0.15791532541207007,0.2758094980262928,0.976359931244586,26.576408932512216,-10.312892566125887,P02,4,3,24.0,20.8
0.30010000000000003,12,1.2109328711234892,0.6923076923076923,0.17306686569069193,0.16315185952597944,0.9529541163552573,32.4493131410768,-8.450316448868692,P02,4,4,24.0,22.4
0.43320000000000003,13,1.0744919317005996,0.34210526315789475,0.200691529467489,0.21124895480936004,0.9798479709881754,33.535745593716065,-10.725607957040868,P02,4,5,24.0,24.0
1.0889000000000002,20,1.2334859558607731,0.24742268041237114,0.10090500483127683,0.3034999143086172,0.9149699520555516,13.57066088309234,-15.515573132114184,P02,5,1,32.0,25.6
0.5667,20,1.8976102721312542,0.54,0.19193152424758161,0.4760544834212336,0.9533470066089444,30.691459909688636,-12.370137309151522,P02,5,2,32.0,27.2
0.5645,22,1.293415306317573,0.24,0.1087633669945906,0.2902322031779672,0.9597403432089492,16.57809675621555,-12.199923296042218,P02,5,3,32.0,28.8
