movement_time,num_submovements,peak_speed,time_to_peak_norm,endpoint_dev,path_length,straightness,forearm_compensation_deg,ldlj_smoothness,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.4223000000000001,14,1.9715764137591227,0.5135135135135135,0.06989685257577766,0.3971779543420328,0.9496695720731817,9.999986680467021,-10.50260875000695,P09,1,1,0.0,0.0
0.5778000000000001,21,1.760748525629251,0.43137254901960786,0.07263972742239612,0.42990676088271296,0.9579637396465758,8.560382793730286,-12.432027683121706,P09,1,2,0.0,0.0
0.4888999999999999,17,1.5874537997455496,0.5348837209302325,0.07793452380043132,0.33805249347433336,0.9653736295468726,7.477919098166687,-11.442909815786537,P09,1,3,0.0,0.0
0.5889,21,1.3876279474686062,0.5192307692307693,0.08669728946166656,0.3586199012519874,0.9695941556565894,14.02466128233946,-12.590401824968806,P09,1,4,0.0,0.0
0.4889000000000001,17,1.45434342433911,0.46511627906976744,0.07345924039901316,0.3174759977647608,0.9516327455778177,12.230162027845628,-11.495886591929686,P09,1,5,0.0,0.0
0.7222,25,1.9089960417741063,0.421875,0.09403265390278008,0.5462667037597372,0.9441091216676408,1.0755220436960495,-13.6645403181703,P09,2,2,8.0,3.2
0.3111999999999999,10,1.0511473323400933,0.6666666666666666,0.0929775779422115,0.15239386701454527,0.9670695792733549,14.807610489676069,-8.66575994750976,P09,2,3,8.0,4.800000000000001
0.4445000000000001,19,1.0077137053132104,0.48717948717948717,0.09688725406367966,0.1962826232670557,0.9374550744184341,8.983096808147097,-10.907936913777956,P09,2,4,8.0,6.4
0.611,21,1.3625655292236558,0.5,0.048857855049111616,0.35948653881653336,0.9792667336576869,4.296134555095492,-12.773122381582365,P09,2,5,8.0,8.0
0.3889,13,1.6833613269714043,0.7941176470588235,0.11345880309610186,0.28876102527170655,0.9712978933405724,17.657692624806373,-9.988473797266872,P09,3,2,16.0,11.2
0.3554999999999999,14,1.2290982051728678,0.5806451612903226,0.1358125914633839,0.20019214698837395,0.964874879903496,21.4971610793807,-9.633852757905927,P09,3,3,16.0,12.8
0.9112,27,1.8004048638820567,0.3333333333333333,0.08251302927416976,0.5940887439451507,0.9194733714218242,3.194462701556876,-14.855386126030009,P09,3,4,16.0,14.4
0.41100000000000003,14,0.9711778568691406,0.6388888888888888,0.043240721548096404,0.1861450786530877,0.9764731608387128,2.9164587085435296,-10.50267839061759,P09,3,5,16.0,16.0
0.4333999999999998,17,0.8217095664346589,0.9736842105263158,0.15084260008366343,0.1540761338488848,0.9282158413081223,25.645979696243348,-10.594159491530515,P09,4,1,24.0,17.6
0.4111,17,0.8904431652903128,0.5277777777777778,0.05527621549997795,0.15692964299527914,0.9318074600899746,5.477464320016403,-10.325835242785182,P09,4,2,24.0,19.2
0.31109999999999993,8,0.7482767435120596,0.9629629629629629,0.1675558414380114,0.10620476346318553,0.9296330101886447,30.421919945915107,-8.685778234295508,P09,4,3,24.0,20.8
0.5001,16,1.8035493280116788,0.4772727272727273,0.17722155625092564,0.40388174495203605,0.9639902871946083,29.886143443191933,-11.594545347901352,P09,4,4,24.0,22.4
0.6333000000000002,21,1.7371292366124709,0.4642857142857143,0.19390652387168414,0.44132983878360943,0.972295002133774,30.87701572580236,-12.890950577155298,P09,4,5,24.0,24.0
1.3444,33,1.4936355199065412,0.15833333333333333,0.08792252271176028,0.5354595338847941,0.8447957795248627,11.796366678075048,-16.837298197131872,P09,5,1,32.0,25.6
0.6001000000000001,20,1.1374565138212427,0.5094339622641509,0.08099314785832196,0.2570320847397055,0.9577291421844272,13.082169764480863,-12.501111948145814,P09,5,3,32.0,28.8
0.3776999999999999,12,1.1132464246701141,0.6363636363636364,0.1907682887693864,0.19285901009831963,0.9411614194264822,35.37777037076475,-9.972596112299161,P09,5,4,32.0,30.4
0.36660000000000004,14,0.7419180104473293,0.9375,0.19276278167737673,0.1203622334945675,0.9205657835133495,36.22033441397924,-9.768466506397864,P09,5,5,32.0,32.0
0.6556,19,1.8614808124865652,0.3620689655172414,0.0986801905146114,0.4650496894601868,0.9525491003592547,15.455632445343902,-12.986027600226187,P09,6,1,40.0,33.6
0.3666999999999998,14,1.2634472690636398,0.65625,0.18435113235345205,0.20974805719609235,0.9374079944920175,34.64066370913764,-9.8437013230574,P09,6,2,40.0,35.2
0.3554999999999999,12,1.145809952834918,0.7419354838709677,0.21871346552052987,0.17478645328479803,0.9552270256153564,41.127431106142744,-9.358394896998762,P09,6,3,40.0,36.8
0.4667000000000001,16,1.6107653342487054,0.5853658536585366,0.2440569195904923,0.33496247394567746,0.966542950015301,39.22709858577395,-11.146131504131242,P09,6,4,40.0,38.4
0.1221000000000001,3,0.3105745115561459,1.0,0.2468557068410613,0.015603127144721611,0.8060030416444006,46.739279594634006,-1.6647596195837508,P09,6,5,40.0,40.0
0.8111999999999999,23,1.522381126648773,0.25,0.10589792254808401,0.43125910394885947,0.9400975240946468,17.880547274054877,-14.148748342075935,P09,7,1,48.0,41.6
0.8109999999999997,20,1.0597322038883232,0.2916666666666667,0.1068728683997955,0.2799056068723834,0.8680523310427027,19.993925877325722,-13.988028966668933,P09,7,2,48.0,43.2
0.5112000000000001,18,0.8217974365391787,0.6888888888888889,0.25271068438037997,0.19855393004827757,0.9555820815017634,48.585611138848414,-11.875380905885798,P09,7,3,48.0,44.8
0.7223000000000002,24,1.0955979287259299,0.4375,0.14595197840385724,0.2754144114436926,0.8645212707427589,27.227541715829588,-13.324840875164865,P09,7,4,48.0,46.4
0.33329999999999993,11,1.2268470982364212,0.7931034482758621,0.3002399706901132,0.17165354827851934,0.9637929401996965,55.800807971097555,-9.021961164711843,P09,7,5,48.0,48.0
0.4555,17,1.4378588305285598,0.775,0.3123825539302732,0.28419759155167124,0.9610810055490779,52.73809496294361,-10.935025303861138,P09,8,2,56.0,51.2
0.9999,29,1.3715605986514412,0.4044943820224719,0.19214291556026727,0.4599196925248431,0.9733209018453618,36.30543329435945,-15.353216747320431,P09,8,3,56.0,52.8
