rest_path_length,rest_settling_time,rest_drift_total,rest_final_offset,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.01005177514757299,0.5,0.007556751570169553,0.031752952618614855,P04,1,1,0.0,0.0
0.005480439529912663,0.32200000000000006,0.003254320376686581,0.04490634699015274,P04,1,2,0.0,0.0
0.006699260409619638,0.40000000000000036,0.0030828427124746736,0.05697271276672719,P04,1,3,0.0,0.0
0.007671472209552565,0.44430000000000014,0.006712573949618547,0.04400000000000002,P04,1,4,0.0,0.0
0.004398001603152408,0.26659999999999995,0.0032365058181990916,0.058321951270512214,P04,1,5,0.0,0.0
0.004553180827016749,0.2777000000000003,0.0037634036416568564,0.0606,P04,2,1,8.0,1.6
0.002896399003885702,0.3664999999999998,0.003006449510224625,0.06475754782262837,P04,2,2,8.0,3.2
0.006194246778535844,0.4664999999999999,0.006022197283090582,0.058733040105208245,P04,2,3,8.0,4.800000000000001
0.005149452009147815,0.2553000000000001,0.004772354365436373,0.06210732645992741,P04,2,4,8.0,6.4
0.004844749990970126,0.32209999999999983,0.007080999662248038,0.044652099614687774,P04,2,5,8.0,8.0
0.00319639900388557,0.19979999999999976,0.004295741732923825,0.05965911497835013,P04,3,1,16.0,9.6
0.00423977826784065,0.2110000000000003,0.00530154996497696,0.05230468430265114,P04,3,2,16.0,11.2
0.0027120955864630447,0.18880000000000008,0.001824264068711896,0.042892423573400465,P04,3,3,16.0,12.8
0.0052321170889955936,0.3775999999999997,0.004948175102589469,0.04400409071893203,P04,3,4,16.0,14.4
0.006734350999941432,0.4443999999999999,0.0074772823551355495,0.04382145593199751,P04,3,5,16.0,16.0
0.007890399096078476,0.49960000000000004,0.005324868519389964,0.057492434284869165,P04,4,1,24.0,17.6
0.004418033749827502,0.19979999999999976,0.0034656854249492126,0.05242146506918705,P04,4,2,24.0,19.2
0.004366634214213243,0.3109000000000002,0.0030128990204492286,0.05384096953064645,P04,4,3,24.0,20.8
0.0058508474166917785,0.48880000000000035,0.006676287561681952,0.03668596461863852,P04,4,4,24.0,22.4
0.00228783151775097,0.19999999999999973,0.0025892922226991855,0.04354882317583334,P04,4,5,24.0,24.0
0.011599356510241817,0.4219999999999997,0.004449404838648335,0.04166593332687985,P04,5,1,32.0,25.6
