rest_path_length,rest_settling_time,rest_drift_total,rest_final_offset,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.1074224861429688,0.4885999999999999,0.05080192460807616,0.059393770717138354,P02,1,1,0.0,0.0
0.2039922520887467,0.6664000000000003,0.10764875632829692,0.04618841846177461,P02,1,2,0.0,0.0
0.006787128264739601,0.31079999999999997,0.006919075079624076,0.02212735863134141,P02,1,3,0.0,0.0
0.09980099269708305,0.49990000000000023,0.05073727595862974,0.03076101428756861,P02,1,4,0.0,0.0
0.08586061107695701,0.49990000000000023,0.03869291072465032,0.044358990069657815,P02,1,5,0.0,0.0
0.14725341721022334,0.4887999999999999,0.08360882923101777,0.024273854246905233,P02,2,1,8.0,1.6
0.056947382612872424,0.4998999999999998,0.03694471358927464,0.0243905719490134,P02,2,2,8.0,3.2
0.020271832878362324,0.38859999999999983,0.013162094776730492,0.02554760262725252,P02,2,3,8.0,4.800000000000001
0.0005414213562373013,0.18880000000000008,0.0007999999999999674,0.026288020085202302,P02,2,4,8.0,6.4
0.05083510033984115,0.4554,0.03055805693795294,0.030888994803975077,P02,2,5,8.0,8.0
0.06148131036013908,0.5001000000000002,0.03490737418335421,0.034836762191684814,P02,3,1,16.0,9.6
0.052521897025083274,0.49970000000000026,0.018080643228478153,0.04418913893707365,P02,3,2,16.0,11.2
0.15157331568030835,0.6444000000000001,0.08661303127189526,0.04922600938528329,P02,3,3,16.0,12.8
0.06088030844977024,0.4887999999999999,0.018960548758507497,0.044606725950242086,P02,3,4,16.0,14.4
0.00746221788277259,0.4666000000000001,0.002889949493661182,0.05309048879036621,P02,3,5,16.0,16.0
0.04732964371421482,0.4890000000000003,0.021866459207984263,0.06100114753018997,P02,4,1,24.0,17.6
0.07664257642795413,0.48870000000000013,0.029150389698590982,0.059179895234783925,P02,4,2,24.0,19.2
0.03175198931728714,0.4887999999999999,0.012260912945605836,0.039223717314910374,P02,4,3,24.0,20.8
0.013279865360952063,0.42210000000000036,0.007581342788077683,0.04862026326543285,P02,4,4,24.0,22.4
0.042568143021086344,0.4885999999999999,0.024202231370699122,0.056889805765180816,P02,4,5,24.0,24.0
0.02497962560889701,0.4668000000000001,0.005277810084516603,0.05256786090378796,P02,5,1,32.0,25.6
0.11545204330742932,0.4887999999999999,0.041147294056229966,0.028419183661745104,P02,5,2,32.0,27.2
0.01725084378151716,0.4443999999999999,0.006189863624414953,0.03461748113309228,P02,5,3,32.0,28.8
0.10105393966743105,0.5001000000000002,0.0339314698826839,0.024022697600394494,P02,5,4,32.0,30.4
0.0015414213562372021,0.19989999999999997,0.0010999999999999899,0.024528350943347155,P02,5,5,32.0,32.0
0.44155295995524024,0.6219999999999999,0.14324639851213702,0.036274646793594004,P02,6,1,40.0,33.6
0.1701643616080994,0.5998000000000001,0.08729901988967906,0.049880256615218,P02,6,2,40.0,35.2
0.06124433258020242,0.4998999999999998,0.04469760182402477,0.05980777541423857,P02,6,3,40.0,36.8
0.021168848743523015,0.46629999999999994,0.013252569930255285,0.0682753982046242,P02,6,4,40.0,38.4
