movement_time,num_submovements,peak_speed,time_to_peak_norm,endpoint_dev,path_length,straightness,forearm_compensation_deg,ldlj_smoothness,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.34450000000000025,11,3.559527750330467,0.4666666666666667,0.08642979810227487,0.4628876544132602,0.9331392560541643,0.9149338791465127,-9.1177523229151,P01,1,1,0.0,0.0
0.24439999999999995,9,2.103560197866105,0.5714285714285714,0.04348804433404659,0.23174651529827994,0.9384610580577817,5.389817963334418,-7.082832333997014,P01,1,2,0.0,0.0
0.28879999999999995,10,2.6563136011950244,0.6,0.03959823228377754,0.32709140094848915,0.9504231273152585,6.9058644068514905,-8.248595613062882,P01,1,3,0.0,0.0
0.2889999999999999,7,2.454388727162863,0.44,0.06808942649193042,0.33529432694391614,0.9609471388412799,1.450517723415577,-8.40323667005997,P01,1,5,0.0,0.0
0.3665999999999998,15,2.365735575443907,0.59375,0.06331168928404925,0.3612093486095723,0.9351440424540186,7.102826613338235,-9.705673843800309,P01,2,1,8.0,1.6
0.3665999999999998,14,2.0133472329913755,0.46875,0.08506897201682878,0.3297312945723046,0.9051315981113132,5.179011710698286,-9.73955114106489,P01,2,2,8.0,3.2
0.3331999999999997,13,2.934486078671731,0.6206896551724138,0.0647040184223515,0.37640765611656657,0.9462579025606297,8.5455120646624,-8.902504041314605,P01,2,3,8.0,4.800000000000001
0.2999999999999998,9,1.9708494232131657,0.6923076923076923,0.05063763422593914,0.2745458921033225,0.9717039320112699,1.0478290044460847,-8.341128934125019,P01,2,5,8.0,8.0
0.26669999999999994,9,2.5296890112921897,0.8260869565217391,0.08701344723661966,0.2973970557266789,0.9536615307911884,11.97972470988021,-7.877054695048446,P01,3,1,16.0,9.6
0.09979999999999989,4,0.3994558428359612,1.0,0.1479603325219297,0.017773719435321085,0.9520398039702063,26.142884850420284,-0.17016784934862267,P01,3,2,16.0,11.2
0.38880000000000003,14,2.646263490127836,0.5294117647058824,0.06374676462378316,0.40775875450711846,0.9831190933982115,7.475212284925551,-9.933512341475954,P01,3,3,16.0,12.8
0.4557,14,2.765648382049884,0.45,0.0282338449383005,0.4975294094117979,0.9677011889428898,4.592467307715074,-10.950931753386556,P01,3,4,16.0,14.4
0.4333,14,2.6085490337014225,0.7105263157894737,0.1071428019047477,0.4967239864607929,0.9346305257807254,13.23394099268795,-10.724087391391864,P01,3,5,16.0,16.0
0.3443999999999998,11,3.0721376144680024,0.6,0.11269578519181628,0.41730364442079587,0.9555069128784193,16.66580039654371,-9.351560026913608,P01,4,1,24.0,17.6
0.32220000000000004,7,1.3898204075729232,0.6428571428571429,0.06949553942520341,0.2093419861717677,0.9731006578275193,9.462371304440165,-9.032501951652865,P01,4,2,24.0,19.2
0.33329999999999993,11,3.0796049977471016,0.5172413793103449,0.1138070735938676,0.41777786032183817,0.9396459974141538,13.399502813003139,-9.095514082453597,P01,4,3,24.0,20.8
0.23330000000000006,6,1.4788501643572523,0.9,0.14670906584120838,0.12364171337583339,0.9701785083528212,25.187340979375232,-6.91907436911989,P01,4,4,24.0,22.4
0.23330000000000006,5,1.7592728574422254,0.65,0.1798857693093037,0.17587602716732095,0.9399357145197388,29.044946295385476,-6.839343295915035,P01,4,5,24.0,24.0
0.3554999999999999,10,3.1090480364907385,0.41935483870967744,0.11372304076131638,0.5291034984644805,0.9102929224934235,13.927260688671112,-9.559078215815907,P01,5,1,32.0,25.6
0.37780000000000014,12,3.4423948995761435,0.3333333333333333,0.09683227767640298,0.48031434580108795,0.9662498691114701,15.923727682475764,-9.702590358160604,P01,5,2,32.0,27.2
0.4444999999999997,15,3.1117213752769004,0.5384615384615384,0.09552491821509193,0.5858414642961579,0.9477528613699154,16.873447751116895,-10.86247429071364,P01,5,3,32.0,28.8
