movement_time,num_submovements,peak_speed,time_to_peak_norm,endpoint_dev,path_length,straightness,forearm_compensation_deg,ldlj_smoothness,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.27790000000000004,10,1.6911100840354778,0.375,0.09016190991765877,0.23307059532127183,0.8735283054594788,2.9287445190589168,-8.079044626711053,P03,1,1,0.0,0.0
0.2777999999999998,5,1.2951353742968597,0.625,0.08851519643541444,0.1556808787510042,0.9314381087622975,1.1656958018929113,-7.665475171725551,P03,1,2,0.0,0.0
0.4887999999999999,17,1.2264501031559492,0.4186046511627907,0.08126875168230402,0.2511608096721939,0.981522714770321,1.3091752229767155,-11.383514812650075,P03,1,3,0.0,0.0
0.4666000000000001,13,3.001941520510104,0.3902439024390244,0.07363511390634225,0.5390763808336699,0.9677917008808979,4.059060106243144,-11.02670395945194,P03,1,4,0.0,0.0
0.7111000000000001,18,1.595027171946253,0.2857142857142857,0.09647056545910782,0.3625151327326186,0.9483297912425491,1.2612595721732698,-13.279542145874732,P03,1,5,0.0,0.0
0.6334,22,1.8655154080750522,0.5,0.07095033474198698,0.5060782388393215,0.9834792364536006,1.1532981938187823,-12.886547908465419,P03,2,1,8.0,1.6
0.5888,21,1.6324397979336358,0.40384615384615385,0.07633557493069666,0.4073250937128519,0.9775121226503769,0.21024305121251224,-12.510598333404506,P03,2,2,8.0,3.2
0.20009999999999994,5,0.5922010244880973,0.6470588235294118,0.09842225358118965,0.07204398421624869,0.8958188721489869,19.99479309380839,-5.997978141232779,P03,2,3,8.0,4.800000000000001
0.2555999999999998,6,0.9938426506674458,0.5,0.05951344385934996,0.126262172445916,0.9742925957154469,2.0758011960205764,-7.55211076601695,P03,2,4,8.0,6.4
0.17769999999999997,3,0.8503263179149264,0.4666666666666667,0.11258578951182072,0.0752455848068295,0.9242310044518479,14.69618623237357,-5.303221053369535,P03,2,5,8.0,8.0
0.6889000000000003,10,1.7660012260976612,0.26229508196721313,0.11038156548989501,0.31683308744807964,0.7798826069777056,9.387423322481043,-12.815423078025212,P03,3,1,16.0,9.6
0.34450000000000003,11,1.9666853433300735,0.4666666666666667,0.030194204741969932,0.29946893412298176,0.9590552124868271,1.2126735884353474,-9.28698687961291,P03,3,2,16.0,11.2
0.28879999999999995,10,1.726959117408012,0.72,0.12029364072967448,0.2094549391725687,0.9511051877609874,18.927427801496126,-8.237086763512172,P03,3,4,16.0,14.4
0.4224000000000001,11,1.939165676369159,0.35135135135135137,0.040956928595782184,0.3491730219772322,0.9715587683783579,4.401924728173385,-10.480325477475384,P03,3,5,16.0,16.0
0.24459999999999993,10,1.59428917520958,0.6190476190476191,0.13634753389775697,0.18638424197368503,0.9666892148438138,23.44263852799561,-7.1887669009651765,P03,4,1,24.0,17.6
0.18900000000000006,5,1.3748408943518209,0.5625,0.13968815268303897,0.11784384765920307,0.9590897768300838,29.61294164753258,-5.577906482263337,P03,4,2,24.0,19.2
0.8112000000000001,20,1.9047386531319108,0.375,0.12218432796394149,0.5335942508653422,0.9724642439320923,15.663773300722466,-14.135879478214717,P03,4,3,24.0,20.8
0.8556000000000001,13,1.585921398958198,0.17105263157894737,0.16355573973419588,0.3019413159561495,0.6333231002333076,22.655090506953485,-13.78657533554468,P03,4,4,24.0,22.4
0.5442000000000002,17,2.24250818843689,0.375,0.11794498717622552,0.433475944830785,0.9723475576527122,16.670180787970736,-11.819455182658578,P03,4,5,24.0,24.0
0.4777,16,2.63379114105385,0.47619047619047616,0.09397898701305515,0.492439424809265,0.9710315229997772,14.101029692273471,-11.085571939237818,P03,5,1,32.0,25.6
0.17780000000000018,3,0.8730389832799657,0.6,0.06607034130379533,0.07579458032411084,0.948280776401993,10.4494113542294,-5.290455177541212,P03,5,2,32.0,27.2
0.5891000000000002,11,2.1197601965355046,0.3076923076923077,0.17470678292499114,0.35868061394304745,0.7269815130387554,24.97464294245489,-11.920640590818499,P03,5,3,32.0,28.8
