movement_time,num_submovements,peak_speed,time_to_peak_norm,endpoint_dev,path_length,straightness,forearm_compensation_deg,ldlj_smoothness,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.3664000000000003,12,2.6806710610034137,0.4375,0.058322037001462886,0.42373702896721377,0.9618138793139688,1.2760390009143814,-9.564548278304759,P04,1,1,0.0,0.0
0.27790000000000004,10,2.317557718047015,0.5833333333333334,0.04717626521885773,0.3046418803821087,0.9849176435724458,6.237390684810002,-8.068597765070953,P04,1,2,0.0,0.0
0.3333999999999999,10,2.336114381483971,0.41379310344827586,0.05756118483839615,0.35169266772840224,0.9714532824390233,6.1552064933541635,-9.230769291767702,P04,1,3,0.0,0.0
0.3666999999999998,12,3.470059305235628,0.4375,0.06713188512175122,0.501459376131739,0.9669171136602427,2.497097726067557,-9.458121345015163,P04,1,4,0.0,0.0
0.4445000000000001,14,1.7866515397496678,0.5128205128205128,0.053518594899343165,0.3633150555672782,0.9927637772554421,6.6022794572386605,-10.88026226781768,P04,1,5,0.0,0.0
0.3446,10,2.404274795869001,0.36666666666666664,0.06865784733007582,0.38522441667706847,0.9828758063089955,8.091037853510667,-9.410256842757555,P04,2,1,8.0,1.6
0.22220000000000018,5,1.5782487914223022,0.47368421052631576,0.0690397711467818,0.17971896944619328,0.9889398895954966,11.474436214619969,-6.800281847848032,P04,2,2,8.0,3.2
0.3554999999999999,13,2.3442300086066803,0.3870967741935484,0.05426333937383514,0.3617167204388882,0.9809933103936255,5.939466719560988,-9.556046739522493,P04,2,3,8.0,4.800000000000001
0.20009999999999994,6,1.6969730567670451,0.8235294117647058,0.09072171735587904,0.15049195981468505,0.9775134814539056,14.62317175851273,-6.184054334590716,P04,2,4,8.0,6.4
0.36660000000000004,10,2.9345870220832673,0.5625,0.07778727402345452,0.43111158757088075,0.9727951499322661,7.237258238568571,-9.637814094229817,P04,2,5,8.0,8.0
0.30000000000000004,9,1.742719000672857,0.5769230769230769,0.04106701839676222,0.2288963634512615,0.9587142791599962,1.433002185772473,-8.589041358258964,P04,3,1,16.0,9.6
0.3556999999999999,10,2.9773862501277675,0.5161290322580645,0.02931620712165887,0.4254723703973167,0.9662271776970258,1.1217879339442556,-9.328606451443747,P04,3,2,16.0,11.2
0.33330000000000015,12,1.881244168140003,0.5517241379310345,0.028790623473624193,0.2694453727852928,0.963149531141505,3.0159783935459967,-9.125870031178268,P04,3,3,16.0,12.8
0.3225,10,2.517588004865924,0.39285714285714285,0.11737401756777349,0.3768382505445396,0.9819720939165003,16.574343237914576,-8.936836262699968,P04,3,4,16.0,14.4
0.4665999999999999,15,3.0624535694616735,0.5609756097560976,0.10006602820138322,0.5580482301947784,0.9744728517736516,9.083889476286052,-11.009408959227661,P04,3,5,16.0,16.0
0.34430000000000005,12,3.475025976200069,0.36666666666666664,0.10599966981080652,0.512673342599189,0.9464533510029101,10.886361193712927,-9.189155364379417,P04,4,1,24.0,17.6
0.20009999999999994,7,1.3114221044515761,0.5882352941176471,0.06529042808865629,0.12195577954814556,0.957337994931058,9.110777852233264,-5.925500030471134,P04,4,2,24.0,19.2
0.23330000000000006,7,1.3329071634481093,0.75,0.06688520015668642,0.14027906141924545,0.9341898941857681,9.672559273647915,-7.146840667667262,P04,4,3,24.0,20.8
0.31109999999999993,8,3.0827371757737967,0.48148148148148145,0.14153066805466583,0.42534480781517686,0.9725886507628835,19.25562275518095,-8.711270322767147,P04,4,4,24.0,22.4
0.3779000000000001,9,3.331784953767283,0.42424242424242425,0.06425239295154689,0.45864288221948085,0.9431226059992753,8.022066170635705,-9.640157771534893,P04,4,5,24.0,24.0
0.32209999999999983,9,2.233874328449575,0.4642857142857143,0.1697362070979554,0.32334821397608754,0.967954496118883,23.46413844976319,-9.018986549764351,P04,5,2,32.0,27.2
0.31110000000000015,10,2.0598119465383546,0.4444444444444444,0.11104237929727552,0.2823573606471961,0.9530686399057207,19.18349801935658,-8.728183689926237,P04,5,3,32.0,28.8
0.3998999999999999,11,2.9023693893776783,0.2857142857142857,0.18020213650231792,0.48070722123118187,0.9653996753124227,24.237269016537823,-10.157832428306197,P04,5,4,32.0,30.4
0.19999999999999996,8,2.608586521961967,0.5294117647058824,0.2099828802545579,0.22707469989886855,0.9631716394079385,33.089755808539394,-5.870759231739091,P04,5,5,32.0,32.0
0.1999000000000002,6,1.4853933805217785,0.7647058823529411,0.2260804281666151,0.13178033070367018,0.9866203250538227,39.42497631548083,-6.0240143657712855,P04,6,1,40.0,33.6
0.26670000000000016,10,2.7484921654742496,0.391304347826087,0.21408311470080962,0.3411832791195464,0.9756621242362106,31.997647178360058,-7.835286312460707,P04,6,2,40.0,35.2
0.4658,14,2.3295736519557577,0.34146341463414637,0.13431638023711032,0.3838722280831821,0.9790065815265174,22.441493223078904,-10.897110921975054,P04,6,3,40.0,36.8
0.8667999999999998,24,2.1160149178710865,0.935064935064935,0.1597495852889766,0.4623170425325914,0.6030018069813508,29.505377700360775,-14.109793853989096,P04,6,4,40.0,38.4
0.14450000000000007,1,0.6711560552140188,1.0,0.29169317784274623,0.06005969576830117,0.9685751725533339,48.5500923151663,-3.3130733718422882,P04,6,5,40.0,40.0
0.38880000000000003,13,1.5958156875998677,0.47058823529411764,0.13821841411331554,0.24827428697057566,0.9326147908824691,25.8024462921814,-9.9406183099431,P04,7,1,48.0,41.6
0.39990000000000014,11,2.544594554724688,0.5142857142857142,0.1784820999428234,0.40537643459595374,0.9768288803912105,32.312871979837205,-10.152969486191482,P04,7,2,48.0,43.2
