rest_path_length,rest_settling_time,rest_drift_total,rest_final_offset,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.0012414213562372202,0.19979999999999976,0.0013414213562372727,0.12416448767663,P06,1,1,0.0,0.0
0.004893085959214902,0.34430000000000005,0.006584323864377047,0.12485135161463012,P06,1,2,0.0,0.0
0.004770161832254385,0.3001999999999998,0.010301416882266583,0.1495005351160992,P06,1,3,0.0,0.0
0.008888084454808824,0.1990000000000003,0.0034963990038857687,0.14363596346319402,P06,1,4,0.0,0.0
0.0029631545744180287,0.1998000000000002,0.0019828427124746065,0.15456458197142062,P06,1,5,0.0,0.0
0.0031291267864660883,0.2555999999999998,0.011401565604558909,0.14571633401921694,P06,2,1,8.0,1.6
0.0015828427124745,0.19980000000000064,0.0010414213562372503,0.14741099009232658,P06,2,2,8.0,3.2
0.00010000000000001674,0.19989999999999997,0.00039999999999995595,0.14803546872287063,P06,2,3,8.0,4.800000000000001
0.09061997412597338,0.8221999999999996,0.1209035149792978,0.08380131263888414,P06,2,4,8.0,6.4
0.001756047793231595,0.19989999999999997,0.0025242640687119476,0.08916254819149126,P06,2,4,8.0,6.4
0.014441780913801756,0.4889000000000001,0.027916339274033627,0.07922550094508714,P06,3,1,16.0,9.6
0.004235723976519295,0.34430000000000005,0.004291658397796105,0.11079083897146011,P06,3,2,16.0,11.2
0.0032307135789364947,0.2775999999999996,0.011365592843158846,0.10605451428392854,P06,3,3,16.0,12.8
0.001956047793231549,0.1995,0.0021242640687118056,0.10513329634326132,P06,3,4,16.0,14.4
0.00550179455171122,0.4443999999999999,0.005090826194885548,0.11290814851019393,P06,3,5,16.0,16.0
0.00020000000000000573,0.1998000000000002,0.0004999999999999449,0.11418756499724476,P06,4,1,24.0,17.6
0.008448001360544998,0.4998999999999998,0.016678651206037235,0.11575914650687434,P06,4,2,24.0,19.2
0.02019229986522391,0.4887999999999999,0.0267684923307888,0.1197742042344678,P06,4,3,24.0,20.8
0.00539586168837432,0.4998,0.004378584445398472,0.10226226087858611,P06,4,4,24.0,22.4
0.0013242640687119648,0.19979999999999976,0.0024478708664619304,0.09488756504410892,P06,4,5,24.0,24.0
0.0018242640687118265,0.1998000000000002,0.001541421356237223,0.09055307835739214,P06,5,1,32.0,25.6
0.006712317855607932,0.36640000000000006,0.013542144342534135,0.09615029901149554,P06,5,2,32.0,27.2
